USGS	01576500	2014-09-06	161	A
USGS	01576500	2014-09-07	160	A
USGS	01576500	2014-09-08	153	A
USGS	01576500	2014-09-09	155	A
USGS	01576500	2014-09-10	145	A
USGS	01576500	2014-09-11	145	A
USGS	01576500	2014-09-12	145	A
USGS	01576500	2014-09-13	143	A
USGS	01576500	2014-09-14	144	A
USGS	01576500	2014-09-15	147	A
USGS	01576500	2014-09-16	142	A
USGS	01576500	2014-09-17	136	A
USGS	01576500	2014-09-18	135	A
USGS	01576500	2014-09-19	131	A
USGS	01576500	2014-09-20	130	A
USGS	01576500	2014-09-21	127	A
USGS	01576500	2014-09-22	131	A
USGS	01576500	2014-09-23	132	A
USGS	01576500	2014-09-24	121	A
USGS	01576500	2014-09-25	133	A
USGS	01576500	2014-09-26	181	A
USGS	01576500	2014-09-27	169	A
USGS	01576500	2014-09-28	144	A
USGS	01576500	2014-09-29	134	A
USGS	01576500	2014-09-30	130	A
USGS	01576500	2014-10-01	149	A
USGS	01576500	2014-10-02	165	A
USGS	01576500	2014-10-03	140	A
USGS	01576500	2014-10-04	142	A
USGS	01576500	2014-10-05	164	A
USGS	01576500	2014-10-06	145	A
USGS	01576500	2014-10-07	124	A
USGS	01576500	2014-10-08	129	A
USGS	01576500	2014-10-09	130	A
USGS	01576500	2014-10-10	120	A
USGS	01576500	2014-10-11	123	A
USGS	01576500	2014-10-12	134	A
USGS	01576500	2014-10-13	132	A
USGS	01576500	2014-10-14	123	A
USGS	01576500	2014-10-15	514	A
USGS	01576500	2014-10-16	2560	A
USGS	01576500	2014-10-17	1150	A
USGS	01576500	2014-10-18	512	A
USGS	01576500	2014-10-19	334	A
USGS	01576500	2014-10-20	278	A
USGS	01576500	2014-10-21	249	A
USGS	01576500	2014-10-22	230	A
USGS	01576500	2014-10-23	227	A
USGS	01576500	2014-10-24	212	A
USGS	01576500	2014-10-25	196	A
USGS	01576500	2014-10-26	180	A
USGS	01576500	2014-10-27	171	A
USGS	01576500	2014-10-28	168	A
USGS	01576500	2014-10-29	165	A
USGS	01576500	2014-10-30	158	A
USGS	01576500	2014-10-31	159	A
USGS	01576500	2014-11-01	150	A
USGS	01576500	2014-11-02	152	A
USGS	01576500	2014-11-03	160	A
USGS	01576500	2014-11-04	144	A
USGS	01576500	2014-11-05	136	A
USGS	01576500	2014-11-06	170	A
USGS	01576500	2014-11-07	217	A
USGS	01576500	2014-11-08	176	A
USGS	01576500	2014-11-09	155	A
USGS	01576500	2014-11-10	145	A
USGS	01576500	2014-11-11	139	A
USGS	01576500	2014-11-12	135	A
USGS	01576500	2014-11-13	132	A
USGS	01576500	2014-11-14	137	A
USGS	01576500	2014-11-15	133	A
USGS	01576500	2014-11-16	130	A
USGS	01576500	2014-11-17	159	A
USGS	01576500	2014-11-18	318	A
USGS	01576500	2014-11-19	214	A
USGS	01576500	2014-11-20	170	A
USGS	01576500	2014-11-21	157	A
USGS	01576500	2014-11-22	147	A
USGS	01576500	2014-11-23	135	A
USGS	01576500	2014-11-24	156	A
USGS	01576500	2014-11-25	217	A
USGS	01576500	2014-11-26	227	A
USGS	01576500	2014-11-27	581	A
USGS	01576500	2014-11-28	442	A
USGS	01576500	2014-11-29	305	A
USGS	01576500	2014-11-30	249	A
USGS	01576500	2014-12-01	239	A
USGS	01576500	2014-12-02	329	A
USGS	01576500	2014-12-03	479	A
USGS	01576500	2014-12-04	474	A
USGS	01576500	2014-12-05	337	A
USGS	01576500	2014-12-06	399	A
USGS	01576500	2014-12-07	927	A
USGS	01576500	2014-12-08	554	A
USGS	01576500	2014-12-09	502	A
USGS	01576500	2014-12-10	701	A
USGS	01576500	2014-12-11	537	A
USGS	01576500	2014-12-12	442	P
USGS	01576500	2014-12-13	403	P
USGS	01576500	2014-12-14	369	P
USGS	01576500	2014-12-15	338	P
USGS	01576500	2014-12-16	323	P
USGS	01576500	2014-12-17	437	P
USGS	01576500	2014-12-18	384	P
USGS	01576500	2014-12-19	322	P
USGS	01576500	2014-12-20	298	P
USGS	01576500	2014-12-21	281	P
USGS	01576500	2014-12-22	268	P
USGS	01576500	2014-12-23	272	P
USGS	01576500	2014-12-24	480	P
USGS	01576500	2014-12-25	1170	P
USGS	01576500	2014-12-26	643	P
USGS	01576500	2014-12-27	477	P
USGS	01576500	2014-12-28	421	P
USGS	01576500	2014-12-29	396	P
USGS	01576500	2014-12-30	357	P
USGS	01576500	2014-12-31	326	P
USGS	01576500	2015-01-01	303	P
USGS	01576500	2015-01-02	289	P
USGS	01576500	2015-01-03	283	P
USGS	01576500	2015-01-04	525	P
USGS	01576500	2015-01-05	613	P
USGS	01576500	2015-01-06	428	P
USGS	01576500	2015-01-07	344	P
USGS	01576500	2015-01-08	298	P
USGS	01576500	2015-01-09	324	P
USGS	01576500	2015-01-10	287	P
USGS	01576500	2015-01-11	265	P
USGS	01576500	2015-01-12	329	P
USGS	01576500	2015-01-13	606	P
USGS	01576500	2015-01-14	394	P
USGS	01576500	2015-01-15	336	P
USGS	01576500	2015-01-16	320	P
USGS	01576500	2015-01-17	290	P
USGS	01576500	2015-01-18	277	P
USGS	01576500	2015-01-19	282	P
USGS	01576500	2015-01-20	281	P
USGS	01576500	2015-01-21	275	P
USGS	01576500	2015-01-22	270	P
USGS	01576500	2015-01-23	264	P
USGS	01576500	2015-01-24	311	P
USGS	01576500	2015-01-25	402	P
USGS	01576500	2015-01-26	442	P
USGS	01576500	2015-01-27	376	P
USGS	01576500	2015-01-28	314	P
USGS	01576500	2015-01-29	285	P
USGS	01576500	2015-01-30	289	P
USGS	01576500	2015-01-31	256	P
USGS	01576500	2015-02-01	257	P
USGS	01576500	2015-02-02	325	P
USGS	01576500	2015-02-03	609	P
USGS	01576500	2015-02-04	407	P
USGS	01576500	2015-02-05	351	P
USGS	01576500	2015-02-06	286	P
USGS	01576500	2015-02-07	282	P
USGS	01576500	2015-02-08	277	P
USGS	01576500	2015-02-09	271	P
USGS	01576500	2015-02-10	272	P
USGS	01576500	2015-02-11	294	P
USGS	01576500	2015-02-12	299	P
USGS	01576500	2015-02-13	267	P
USGS	01576500	2015-02-14	250	P
USGS	01576500	2015-02-15	217	P
USGS	01576500	2015-02-16	190	P
USGS	01576500	2015-02-17	246	P
USGS	01576500	2015-02-18	238	P
USGS	01576500	2015-02-19	214	P
USGS	01576500	2015-02-20	172	P
USGS	01576500	2015-02-21	191	P
USGS	01576500	2015-02-22	200	P
USGS	01576500	2015-02-23	216	P
USGS	01576500	2015-02-24	201	P
USGS	01576500	2015-02-25	194	P
USGS	01576500	2015-02-26	190	P
USGS	01576500	2015-02-27	183	P
USGS	01576500	2015-02-28	173	P
USGS	01576500	2015-03-01	169	P
USGS	01576500	2015-03-02	181	P
USGS	01576500	2015-03-03	223	P
USGS	01576500	2015-03-04	243	P
USGS	01576500	2015-03-05	1060	P
USGS	01576500	2015-03-06	610	P
USGS	01576500	2015-03-07	407	P
USGS	01576500	2015-03-08	338	P
USGS	01576500	2015-03-09	521	P
USGS	01576500	2015-03-10	1390	P
USGS	01576500	2015-03-11	4640	P
USGS	01576500	2015-03-12	3790	P
USGS	01576500	2015-03-13	2280	P
USGS	01576500	2015-03-14	3180	P
USGS	01576500	2015-03-15	3470	P
USGS	01576500	2015-03-16	2020	P
USGS	01576500	2015-03-17	1650	P
USGS	01576500	2015-03-18	1480	P
USGS	01576500	2015-03-19	1070	P
USGS	01576500	2015-03-20	898	P
USGS	01576500	2015-03-21	843	P
USGS	01576500	2015-03-22	931	P
USGS	01576500	2015-03-23	780	P
USGS	01576500	2015-03-24	665	P
USGS	01576500	2015-03-25	597	P
USGS	01576500	2015-03-26	581	P
USGS	01576500	2015-03-27	1330	P
USGS	01576500	2015-03-28	1120	P
USGS	01576500	2015-03-29	776	P
USGS	01576500	2015-03-30	666	P
USGS	01576500	2015-03-31	612	P
USGS	01576500	2015-04-01	575	P
USGS	01576500	2015-04-02	529	P
USGS	01576500	2015-04-03	497	P
