1440.000000	0.003571	0.006834	0.009476	0.011577	0.013258	0.014942	0.016429	0.018443	
2880.000000	0.004935	0.009227	0.012978	0.015652	0.017919	0.020356	0.022186	0.025539	
4320.000000	0.005977	0.010826	0.015165	0.018147	0.020766	0.023562	0.025600	0.029602	
5760.000000	0.007006	0.012734	0.018107	0.021544	0.024781	0.028114	0.030498	0.035700	
7200.000000	0.007871	0.014346	0.020419	0.024267	0.027928	0.031633	0.034363	0.040255	
8640.000000	0.006100	0.011090	0.015623	0.018740	0.021494	0.024411	0.026583	0.030780	
10080.000000	0.005758	0.010404	0.014542	0.017444	0.019958	0.022653	0.024653	0.028425	
11520.000000	0.006271	0.011316	0.015870	0.018975	0.021731	0.024660	0.026799	0.031023	
12960.000000	0.005617	0.010192	0.014273	0.017147	0.019635	0.022301	0.024297	0.028018	
14400.000000	0.006773	0.012214	0.017184	0.020472	0.023460	0.026610	0.028865	0.033514	
15840.000000	0.006924	0.012533	0.017743	0.021142	0.024280	0.027564	0.029920	0.034842	
17280.000000	0.005440	0.009943	0.014112	0.016892	0.019423	0.022077	0.023994	0.027969	
18720.000000	0.008920	0.016209	0.022960	0.027184	0.031226	0.035306	0.038420	0.044671	
20160.000000	0.012472	0.022872	0.032862	0.038968	0.045123	0.051056	0.055810	0.065509	
21600.000000	0.011250	0.021061	0.030635	0.036470	0.042403	0.048073	0.052645	0.062273	
23040.000000	0.008983	0.016511	0.023744	0.028195	0.032587	0.036894	0.040108	0.047389	
24480.000000	0.008189	0.014960	0.021391	0.025418	0.029295	0.033184	0.036016	0.042381	
25920.000000	0.008174	0.014921	0.021314	0.025321	0.029168	0.033049	0.035868	0.042120	
27360.000000	0.006489	0.011811	0.016700	0.019987	0.022951	0.026054	0.028343	0.032933	
28800.000000	0.006854	0.012369	0.017415	0.020760	0.023798	0.027002	0.029311	0.034033	
30240.000000	0.008624	0.015651	0.022274	0.026415	0.030393	0.034426	0.037340	0.043768	
31680.000000	0.005907	0.010893	0.015476	0.018600	0.021411	0.024314	0.026524	0.030901	
33120.000000	0.005069	0.009212	0.012851	0.015473	0.017685	0.020069	0.021872	0.025119	
34560.000000	0.007752	0.013985	0.019770	0.023450	0.026904	0.030486	0.033013	0.038528	
36000.000000	0.009714	0.017819	0.025594	0.030338	0.035048	0.039675	0.043132	0.050851	
37440.000000	0.007224	0.013347	0.019165	0.022908	0.026460	0.030019	0.032704	0.038431	
38880.000000	0.006252	0.011287	0.015816	0.018930	0.021679	0.024611	0.026765	0.030944	
40320.000000	0.006064	0.010955	0.015342	0.018380	0.021042	0.023891	0.025991	0.030025	
41760.000000	0.007988	0.014514	0.020642	0.024493	0.028174	0.031928	0.034626	0.040563	
43200.000000	0.009801	0.018008	0.025903	0.030714	0.035493	0.040195	0.043723	0.051535	
44640.000000	0.005127	0.009448	0.013611	0.016278	0.018830	0.021422	0.023256	0.027568	
46080.000000	0.005065	0.009233	0.013226	0.015640	0.017983	0.020408	0.021958	0.026020	
47520.000000	0.013714	0.024867	0.035117	0.041652	0.048076	0.054329	0.059691	0.068789	
48960.000000	0.017974	0.033526	0.048282	0.057551	0.066962	0.075883	0.083777	0.097616	
50400.000000	0.008543	0.015995	0.023215	0.027757	0.032250	0.036629	0.040075	0.047384	
51840.000000	0.006084	0.011020	0.015447	0.018524	0.021220	0.024102	0.026241	0.030284	
