1440.000000	-6.474658	-8.977820	-9.248551	-11.076159	-11.318504	-12.572637	-12.141844	-18.040936	
2880.000000	-12.973026	-18.289584	-19.767821	-21.929926	-23.844769	-24.774959	-23.751711	-38.945867	
4320.000000	-16.839013	-23.711380	-25.261857	-26.440799	-28.503399	-29.477590	-28.830094	-45.015000	
5760.000000	-22.336562	-32.475774	-36.800597	-32.499565	-38.843328	-35.881150	-36.682857	-60.892763	
7200.000000	-28.406280	-41.743180	-47.441353	-40.204868	-49.835886	-44.949270	-46.356932	-79.097451	
8640.000000	-17.732628	-24.993652	-27.170654	-27.307089	-30.283809	-29.899272	-29.666699	-46.512764	
10080.000000	-16.399674	-22.248139	-23.618527	-25.531045	-27.951165	-27.797972	-27.581251	-43.102614	
11520.000000	-18.282559	-25.609188	-27.800717	-28.345428	-31.423966	-31.644246	-30.947611	-48.577508	
12960.000000	-16.736789	-22.118610	-23.373036	-24.128607	-26.754211	-26.663016	-26.376641	-40.051064	
14400.000000	-20.523893	-29.285221	-31.957070	-30.834204	-35.357797	-35.090363	-34.633976	-55.977673	
15840.000000	-21.113682	-30.670421	-34.228462	-31.408113	-36.241797	-35.389479	-35.138310	-56.958540	
17280.000000	-16.561885	-22.858180	-25.346693	-22.349520	-28.141139	-25.182821	-25.135036	-40.460936	
18720.000000	-38.560546	-56.652014	-65.199167	-53.894960	-70.385533	-61.006807	-62.991031	-108.242377	
20160.000000	-58.836769	-90.687250	-108.225183	-83.673767	-112.987752	-93.576186	-99.323926	-179.062312	
21600.000000	-47.333744	-76.720815	-92.610912	-69.523896	-96.900674	-79.434360	-84.183186	-154.465320	
23040.000000	-32.802825	-50.752703	-59.653044	-47.356163	-61.258360	-52.500353	-55.954469	-99.378430	
24480.000000	-28.159401	-42.665541	-49.281902	-40.313118	-50.441418	-45.041107	-46.521745	-80.489510	
25920.000000	-28.228191	-42.621495	-48.888179	-40.478890	-50.686116	-45.807700	-46.939410	-79.815692	
27360.000000	-19.402139	-28.023949	-30.848928	-29.854384	-33.653453	-32.546891	-33.103935	-51.408801	
28800.000000	-20.805203	-29.773195	-32.431475	-30.953320	-35.116697	-35.088197	-34.920797	-56.131646	
30240.000000	-30.586664	-45.662854	-52.239667	-43.387982	-54.719004	-49.122133	-50.179114	-86.429636	
31680.000000	-17.909523	-25.577030	-27.983861	-26.104727	-30.683215	-28.537748	-29.384570	-47.153111	
33120.000000	-14.708558	-18.955012	-19.357617	-20.593505	-22.014012	-22.308560	-21.713404	-33.380399	
34560.000000	-25.904692	-37.661964	-42.131770	-36.927737	-45.207066	-42.448849	-42.168670	-70.739350	
36000.000000	-37.847922	-58.186517	-68.472568	-54.210356	-71.346942	-60.906958	-63.805629	-113.419417	
37440.000000	-23.052454	-35.657093	-41.315148	-35.329371	-43.196014	-38.771454	-41.053356	-68.707139	
38880.000000	-17.882085	-25.094123	-26.848470	-28.394607	-30.855877	-31.557198	-30.835664	-47.419321	
40320.000000	-17.049153	-23.843394	-25.714088	-27.413770	-29.403807	-30.700168	-29.952078	-46.666292	
41760.000000	-27.237662	-40.386668	-45.903267	-39.003182	-48.729572	-44.361992	-45.159788	-77.154543	
43200.000000	-38.052512	-59.052975	-69.810720	-54.763117	-72.471160	-61.404609	-64.622603	-115.425801	
44640.000000	-14.741141	-21.218301	-24.817116	-20.918670	-27.542150	-22.416992	-23.722359	-42.225635	
46080.000000	-15.266430	-20.933618	-24.629154	-21.238857	-27.391844	-23.505296	-23.661507	-41.500889	
47520.000000	-80.856679	-119.611571	-140.724140	-111.929216	-148.605369	-124.034147	-131.103820	-235.451718	
48960.000000	-100.618741	-160.059871	-193.113659	-145.303703	-203.020509	-165.337428	-172.948482	-317.284801	
50400.000000	-30.651966	-49.776863	-59.336736	-45.972778	-62.449655	-53.835038	-55.366169	-99.815999	
51840.000000	-17.167630	-24.125314	-26.077884	-27.078152	-29.450210	-30.557988	-29.628332	-45.667264	
53280.000000	-11.909994	-15.253291	-16.533707	-15.444900	-19.672468	-16.224656	-16.637241	-28.232055	
54720.000000	-7.061014	-9.369598	-11.032695	-9.858464	-11.902304	-10.231191	-11.175190	-17.944511	
56160.000000	-75.692336	-111.644740	-131.315898	-105.258971	-138.500661	-116.233049	-122.154242	-220.308762	
57600.000000	-57.061227	-93.608518	-113.614920	-84.299715	-118.778993	-96.613295	-102.481810	-188.464326	
59040.000000	-32.939203	-51.444962	-60.503136	-47.882506	-62.796594	-53.776524	-57.160935	-101.585221	
60480.000000	-21.886183	-31.977082	-36.069561	-32.597117	-37.754681	-36.140700	-36.189315	-59.698003	
61920.000000	-19.779699	-27.811329	-30.143796	-29.754606	-33.594205	-33.264064	-32.993541	-51.769028	
63360.000000	-20.267253	-28.473178	-30.869273	-29.737890	-34.773788	-33.674186	-33.552877	-52.924768	
64800.000000	-21.678309	-31.138782	-34.137844	-32.351005	-36.870987	-36.512877	-36.340305	-58.450250	
66240.000000	-16.328794	-23.555075	-27.028933	-24.195730	-29.447285	-27.176894	-27.486174	-45.063509	
67680.000000	-5.317272	-6.809438	-7.733350	-6.654732	-8.468012	-7.506460	-7.493603	-12.284269	
69120.000000	-0.000360	-0.003345	-0.001238	-0.003703	-0.001335	-0.007980	-0.007617	-0.006280	
70560.000000	-0.000034	-0.000334	-0.000118	-0.000372	-0.000127	-0.000831	-0.000792	-0.000628	
72000.000000	-0.000010	-0.000097	-0.000034	-0.000108	-0.000037	-0.000244	-0.000232	-0.000182	
73440.000000	-5.533046	-7.584615	-8.883909	-8.960845	-10.239569	-9.883015	-9.375308	-17.830584	
74880.000000	-6.224079	-9.415389	-10.456047	-9.949565	-12.058446	-11.697331	-11.393605	-19.968351	
76320.000000	-1.859574	-2.620450	-3.136601	-2.717373	-3.363302	-3.381938	-3.514595	-6.108713	
77760.000000	-0.023353	-0.018382	-0.000486	-0.001505	-0.000528	-0.004817	-0.003145	-0.002556	
79200.000000	-0.001661	-0.006404	-0.000077	-0.000244	-0.000083	-0.000661	-0.000521	-0.000413	
80640.000000	-0.000055	-0.000429	-0.000025	-0.000082	-0.000028	-0.000210	-0.000176	-0.000138	
82080.000000	-1.730124	-2.328519	-3.786137	-2.687311	-4.007919	-2.701789	-2.817269	-6.250603	
83520.000000	-169.739990	-263.892501	-316.459450	-241.319744	-332.059416	-270.213042	-286.422368	-533.420271	
84960.000000	-50.831150	-85.537520	-108.309763	-75.340897	-114.849803	-88.719564	-91.066362	-177.586948	
86400.000000	-13.858696	-18.932400	-22.182955	-19.051833	-24.755064	-20.041547	-20.881805	-36.045612	
87840.000000	-1.539567	-2.168724	-2.420827	-2.204062	-3.080725	-2.605949	-2.448869	-4.104927	
89280.000000	-4.924357	-7.107278	-8.461407	-7.596848	-9.784339	-8.915200	-8.587179	-14.976648	
90720.000000	-20.343071	-30.238355	-35.006468	-29.002041	-37.446010	-32.765146	-34.223095	-59.807643	
92160.000000	-231.976487	-360.169612	-432.195964	-328.535441	-453.780239	-367.929493	-390.182241	-726.926718	
93600.000000	-204.745073	-322.361822	-392.932257	-291.194086	-414.257360	-330.547315	-347.561420	-655.099873	
95040.000000	-76.732926	-126.754434	-157.851236	-112.290185	-166.163502	-129.732236	-135.940254	-260.125333	
96480.000000	-25.718668	-39.211037	-45.779224	-37.008454	-46.574004	-41.312821	-42.564892	-74.095364	
97920.000000	-10.710658	-13.620597	-15.818071	-13.977651	-17.629775	-14.628826	-15.097064	-25.599697	
99360.000000	-4.009625	-5.198140	-6.334917	-5.897955	-7.372536	-6.715992	-6.665641	-11.029921	
100800.000000	-4.208303	-6.069113	-7.598165	-7.082104	-8.819088	-8.249000	-7.659162	-12.992974	
102240.000000	-2.580829	-3.654969	-4.754409	-4.055288	-5.268170	-4.593096	-4.625766	-8.142064	
103680.000000	-0.002350	-0.019122	-0.007836	-0.021082	-0.008350	-0.042167	-0.040315	-0.036183	
105120.000000	-0.000060	-0.000590	-0.000209	-0.000656	-0.000226	-0.001456	-0.001387	-0.001111	
106560.000000	-2.531739	-3.212899	-4.299393	-4.099990	-5.755080	-4.373365	-4.101531	-8.112091	
108000.000000	-3.212074	-4.457957	-5.291988	-5.602413	-6.094858	-6.583698	-6.054060	-11.251601	
109440.000000	-0.002685	-0.021758	-0.008759	-0.023603	-0.009553	-0.047978	-0.046354	-0.041354	
110880.000000	-0.000062	-0.000608	-0.000214	-0.000674	-0.000233	-0.001503	-0.001436	-0.001146	
112320.000000	-0.011936	-0.000141	-0.000049	-0.000156	-0.000053	-0.000353	-0.000337	-0.000265	
113760.000000	-0.000144	-0.000054	-0.000019	-0.000060	-0.000020	-0.000135	-0.000129	-0.000101	
115200.000000	-0.000022	-0.000026	-0.000009	-0.000029	-0.000010	-0.000066	-0.000063	-0.000049	
116640.000000	-0.000007	-0.000015	-0.000005	-0.000016	-0.000005	-0.000037	-0.000035	-0.000027	
118080.000000	-0.000003	-0.000009	-0.000003	-0.000010	-0.000003	-0.000023	-0.000022	-0.000017	
119520.000000	-0.000002	-0.000006	-0.000002	-0.000007	-0.000002	-0.000015	-0.000014	-0.000011	
120960.000000	-61.630051	-95.119843	-112.070873	-88.384758	-117.249776	-97.578387	-103.982371	-187.342784	
122400.000000	-468.395491	-742.506907	-891.978358	-670.534196	-941.849101	-778.953565	-860.611500	-1724.643445	
123840.000000	-118.451716	-196.654746	-246.487278	-172.992472	-259.955788	-200.424579	-209.430848	-406.572788	
125280.000000	-35.669720	-54.370186	-63.324750	-51.303278	-66.041223	-57.741943	-60.119084	-105.497090	
126720.000000	-21.299982	-31.948308	-36.865260	-31.057352	-38.067966	-34.490098	-35.778585	-60.365659	
128160.000000	-8.879103	-11.721258	-13.320484	-11.971111	-15.605545	-13.606223	-13.193160	-22.344727	
129600.000000	-5.358594	-7.423097	-8.854766	-8.439395	-10.094132	-9.056941	-8.558244	-15.104606	
131040.000000	-6.318965	-8.748759	-10.222311	-9.857131	-12.868975	-11.038511	-11.039503	-18.536998	
132480.000000	-0.012164	-0.075229	-0.037444	-0.080790	-0.040408	-0.147470	-0.140984	-0.146516	
133920.000000	-4.121438	-6.239853	-7.628435	-7.045576	-8.782895	-8.230147	-7.917219	-14.384418	
135360.000000	-139.235832	-214.248108	-257.357542	-195.958028	-270.506794	-219.184671	-232.530714	-432.522429	
136800.000000	-108.846274	-169.720677	-204.117816	-155.055036	-215.169458	-175.874872	-184.377215	-338.773868	
138240.000000	-79.667147	-131.896861	-163.118092	-117.187227	-170.954754	-134.611317	-142.819380	-267.564220	
139680.000000	-14.513079	-19.426713	-22.285765	-20.300613	-23.993867	-21.572885	-21.274670	-36.027245	
141120.000000	-2.141022	-2.653903	-2.983919	-2.579987	-3.141433	-2.959006	-2.874193	-4.569661	
142560.000000	-0.000144	-0.001379	-0.000497	-0.001532	-0.000538	-0.003355	-0.003213	-0.002605	
144000.000000	-4.186925	-4.985168	-6.137957	-6.218526	-8.001861	-7.251050	-6.885667	-11.846936	
145440.000000	-218.242928	-336.571146	-402.233462	-308.016535	-423.386393	-345.596258	-365.692253	-679.290739	
146880.000000	-108.216405	-176.936978	-218.598366	-157.234746	-230.665803	-181.946653	-189.561991	-359.096210	
148320.000000	-26.062946	-41.176649	-48.020334	-39.700448	-49.971224	-44.321040	-47.107918	-80.826942	
149760.000000	-19.167808	-27.233771	-29.349163	-29.471763	-31.987749	-32.615894	-32.533327	-51.461452	
151200.000000	-24.004555	-35.028370	-38.810728	-34.604054	-41.199639	-39.629690	-39.089239	-64.213360	
152640.000000	-17.312110	-24.706739	-26.933211	-27.575016	-29.705599	-29.851233	-30.029922	-46.052587	
154080.000000	-21.358227	-30.475043	-33.165571	-32.004358	-36.283690	-36.302155	-35.786242	-57.067943	
