1440.000000	-151.300598	-163.479792	-187.171180	-164.055355	-176.852956	-128.443836	-149.711362	-144.806032	
2880.000000	8.042979	1.534985	11.197431	1.746223	10.192642	-5.789562	-2.890793	-2.187794	
4320.000000	5.498377	6.377296	14.882496	7.126993	13.219299	-3.227550	2.862499	1.958923	
5760.000000	3.401877	6.580663	13.518172	7.666785	11.872787	-2.668064	4.335666	2.704549	
7200.000000	2.176325	5.807337	11.579080	7.045395	10.111055	-2.314690	4.483537	2.713854	
8640.000000	1.394252	4.947019	9.768915	6.181150	8.426826	-1.990382	4.182579	2.480883	
10080.000000	0.879272	4.096138	7.982629	5.117153	6.616544	-1.842439	3.462438	1.848311	
11520.000000	0.669553	3.586831	6.869551	4.499119	5.562758	-1.383986	3.126018	1.723313	
12960.000000	0.515735	3.213623	5.994821	4.041118	4.731018	-0.900171	2.914854	1.706959	
14400.000000	0.495071	2.989604	5.397070	3.768255	4.183191	-0.357231	2.851958	1.840057	
15840.000000	0.498364	2.897145	5.078336	3.720662	3.964296	0.302269	3.035313	2.228880	
17280.000000	0.322239	2.594447	4.361364	3.322946	3.213381	0.575976	2.805941	2.083946	
18720.000000	0.380359	2.467317	4.033292	3.187049	2.952027	1.039335	2.818071	2.251858	
20160.000000	0.808829	3.007635	5.047125	4.210937	4.414819	2.478755	4.200852	4.026134	
21600.000000	0.974756	3.439937	5.752190	5.078336	5.447746	3.659991	5.476205	5.502453	
23040.000000	0.635281	3.043691	4.789559	4.499137	4.283565	3.487279	4.999791	4.890523	
24480.000000	0.492603	2.658989	3.932235	3.886194	3.289438	3.342557	4.394022	4.252487	
25920.000000	0.458836	2.413603	3.404680	3.500536	2.734159	3.383388	4.017834	3.932142	
27360.000000	0.385638	2.192562	2.933575	3.161030	2.244156	3.390210	3.691914	3.646030	
28800.000000	0.374597	1.982661	2.488670	2.804745	1.765820	3.323961	3.307718	3.280441	
30240.000000	0.526180	2.058558	2.650893	2.953052	2.071621	3.674120	3.501285	3.626514	
31680.000000	0.462644	2.024228	2.583743	2.966187	2.084335	3.813174	3.582840	3.769709	
33120.000000	0.361400	1.731102	1.964927	2.462231	1.345295	3.437889	3.009855	3.084943	
34560.000000	0.569120	1.812260	2.144549	2.576578	1.636594	3.640083	3.107388	3.294099	
36000.000000	0.776503	2.137716	2.837900	3.194461	2.624674	4.268520	3.852211	4.262407	
37440.000000	0.687436	2.206654	2.985771	3.436059	2.915634	4.495724	4.234282	4.692510	
38880.000000	0.484089	1.855930	2.255848	2.874951	2.033525	3.995991	3.620716	3.899859	
40320.000000	0.469573	1.676167	1.932263	2.586417	1.694681	3.796627	3.278794	3.542990	
41760.000000	0.588024	1.721197	2.085014	2.690321	1.969728	3.951968	3.383553	3.760449	
43200.000000	0.755002	1.979622	2.664990	3.208125	2.806057	4.461014	4.011933	4.591119	
44640.000000	0.474058	1.796151	2.336891	3.030189	2.465707	4.282014	3.901526	4.436239	
46080.000000	0.208349	1.285363	1.383092	2.214099	1.296652	3.574296	2.959849	3.334603	
47520.000000	0.588016	1.495807	1.912877	2.593081	2.094320	4.034499	3.368811	3.963427	
48960.000000	1.632535	3.103251	5.068926	5.420691	6.333700	6.679845	6.824020	8.076017	
50400.000000	1.037563	2.913974	4.458603	5.250179	5.467781	6.345776	6.808780	7.722634	
51840.000000	0.452262	1.866890	2.296454	3.454139	2.606000	4.756399	4.667127	5.122245	
53280.000000	0.272106	1.260935	1.205802	2.404796	1.241776	3.995248	3.354568	3.788705	
54720.000000	0.022412	0.698158	0.277349	1.478903	0.115344	3.298454	2.209943	2.668204	
